Wavelength,Responsivity
704.1,44.2082
704.2,44.2229
704.3,44.2375
704.4,44.2522
704.5,44.2669
704.6,44.2815
704.7,44.2962
704.8,44.3108
704.9,44.3255
705,44.3401
705.1,44.3547
705.2,44.3694
705.3,44.384
705.4,44.3986
705.5,44.4132
705.6,44.4279
705.7,44.4425
705.8,44.4571
705.9,44.4717
706,44.4863
706.1,44.5009
706.2,44.5155
706.3,44.5301
706.4,44.5447
706.5,44.5592
706.6,44.5738
706.7,44.5884
706.8,44.603
706.9,44.6175
707,44.6321
707.1,44.6467
707.2,44.6612
707.3,44.6758
707.4,44.6904
707.5,44.7049
707.6,44.7195
707.7,44.734
707.8,44.7486
707.9,44.7631
708,44.7776
708.1,44.7922
708.2,44.8067
708.3,44.8212
708.4,44.8358
708.5,44.8503
708.6,44.8648
708.7,44.8793
708.8,44.8939
708.9,44.9084
709,44.9229
709.1,44.9374
709.2,44.9519
709.3,44.9664
709.4,44.9809
709.5,44.9954
709.6,45.0099
709.7,45.0244
709.8,45.0389
709.9,45.0534
710,45.0678
710.1,45.0823
710.2,45.0968
710.3,45.1113
710.4,45.1257
710.5,45.1402
710.6,45.1547
710.7,45.1691
710.8,45.1836
710.9,45.198
711,45.2125
711.1,45.2269
711.2,45.2414
711.3,45.2558
711.4,45.2703
711.5,45.2847
711.6,45.2992
711.7,45.3136
711.8,45.328
711.9,45.3424
712,45.3569
712.1,45.3713
712.2,45.3857
712.3,45.4001
712.4,45.4145
712.5,45.4289
712.6,45.4433
712.7,45.4578
712.8,45.4722
712.9,45.4865
713,45.5009
713.1,45.5153
713.2,45.5297
713.3,45.5441
713.4,45.5585
713.5,45.5729
713.6,45.5873
713.7,45.6016
713.8,45.616
713.9,45.6304
714,45.6447
714.1,45.6591
714.2,45.6735
714.3,45.6878
714.4,45.7022
714.5,45.7165
714.6,45.7309
714.7,45.7452
714.8,45.7596
714.9,45.7739
715,45.7882
715.1,45.8026
715.2,45.8169
715.3,45.8312
715.4,45.8456
715.5,45.8599
715.6,45.8742
715.7,45.8885
715.8,45.9028
715.9,45.9171
716,45.9314
716.1,45.9457
716.2,45.96
716.3,45.9743
716.4,45.9886
716.5,46.0029
716.6,46.0172
716.7,46.0315
716.8,46.0458
716.9,46.0601
717,46.0744
717.1,46.0886
717.2,46.1029
717.3,46.1172
717.4,46.1314
717.5,46.1457
717.6,46.16
717.7,46.1742
717.8,46.1885
717.9,46.2027
718,46.217
718.1,46.2312
718.2,46.2455
718.3,46.2597
718.4,46.274
718.5,46.2882
718.6,46.3024
718.7,46.3167
718.8,46.3309
718.9,46.3451
719,46.3593
719.1,46.3735
719.2,46.3878
719.3,46.402
719.4,46.4162
719.5,46.4304
719.6,46.4446
719.7,46.4588
719.8,46.473
719.9,46.4872
720,46.5013
720.1,46.5155
720.2,46.5296
720.3,46.5437
720.4,46.5577
720.5,46.5718
720.6,46.5858
720.7,46.5998
720.8,46.6138
720.9,46.6278
721,46.6418
721.1,46.6557
721.2,46.6696
721.3,46.6835
721.4,46.6974
721.5,46.7112
721.6,46.725
721.7,46.7389
721.8,46.7526
721.9,46.7664
722,46.7802
722.1,46.7939
722.2,46.8076
722.3,46.8213
722.4,46.8349
722.5,46.8486
722.6,46.8622
722.7,46.8758
722.8,46.8894
722.9,46.903
723,46.9165
723.1,46.93
723.2,46.9435
723.3,46.957
723.4,46.9705
723.5,46.9839
723.6,46.9973
723.7,47.0107
723.8,47.0241
723.9,47.0375
724,47.0508
724.1,47.0641
724.2,47.0774
724.3,47.0907
724.4,47.104
724.5,47.1172
724.6,47.1304
724.7,47.1436
724.8,47.1568
724.9,47.17
725,47.1831
725.1,47.1962
725.2,47.2093
725.3,47.2224
725.4,47.2354
725.5,47.2485
725.6,47.2615
725.7,47.2745
725.8,47.2874
725.9,47.3004
726,47.3133
726.1,47.3262
726.2,47.3391
726.3,47.352
726.4,47.3648
726.5,47.3777
726.6,47.3905
726.7,47.4033
726.8,47.416
726.9,47.4288
727,47.4415
727.1,47.4542
727.2,47.4669
727.3,47.4796
727.4,47.4922
727.5,47.5048
727.6,47.5174
727.7,47.53
727.8,47.5426
727.9,47.5551
728,47.5676
728.1,47.5802
728.2,47.5926
728.3,47.6051
728.4,47.6175
728.5,47.63
728.6,47.6424
728.7,47.6547
728.8,47.6671
728.9,47.6794
729,47.6917
729.1,47.704
729.2,47.7163
729.3,47.7286
729.4,47.7408
729.5,47.753
729.6,47.7652
729.7,47.7774
729.8,47.7896
729.9,47.8017
730,47.8138
730.1,47.8259
730.2,47.838
730.3,47.85
730.4,47.8621
730.5,47.8741
730.6,47.8861
730.7,47.898
730.8,47.91
730.9,47.9219
731,47.9338
731.1,47.9457
731.2,47.9576
731.3,47.9694
731.4,47.9812
731.5,47.9931
731.6,48.0048
731.7,48.0166
731.8,48.0284
731.9,48.0401
732,48.0518
732.1,48.0635
732.2,48.0751
732.3,48.0868
732.4,48.0984
732.5,48.11
732.6,48.1216
732.7,48.1331
732.8,48.1447
732.9,48.1562
733,48.1677
733.1,48.1792
733.2,48.1907
733.3,48.2021
733.4,48.2136
733.5,48.2251
733.6,48.2365
733.7,48.248
733.8,48.2595
733.9,48.271
734,48.2824
734.1,48.2939
734.2,48.3054
734.3,48.3169
734.4,48.3283
734.5,48.3398
734.6,48.3513
734.7,48.3628
734.8,48.3742
734.9,48.3857
735,48.3972
735.1,48.4087
735.2,48.4202
735.3,48.4316
735.4,48.4431
735.5,48.4546
735.6,48.4661
735.7,48.4776
735.8,48.4891
735.9,48.5005
736,48.512
736.1,48.5235
736.2,48.535
736.3,48.5465
736.4,48.558
736.5,48.5695
736.6,48.5809
736.7,48.5924
736.8,48.6039
736.9,48.6154
737,48.6269
737.1,48.6384
737.2,48.6499
737.3,48.6614
737.4,48.6729
737.5,48.6844
737.6,48.6959
737.7,48.7073
737.8,48.7188
737.9,48.7303
738,48.7418
738.1,48.7533
738.2,48.7648
738.3,48.7763
738.4,48.7878
738.5,48.7993
738.6,48.8108
738.7,48.8223
738.8,48.8338
738.9,48.8453
739,48.8568
739.1,48.8683
739.2,48.8798
739.3,48.8913
739.4,48.9028
739.5,48.9143
739.6,48.9258
739.7,48.9374
739.8,48.9489
739.9,48.9604
740,48.9719
740.1,48.9834
740.2,48.9949
740.3,49.0064
740.4,49.0179
740.5,49.0294
740.6,49.0409
740.7,49.0524
740.8,49.064
740.9,49.0755
741,49.087
741.1,49.0985
741.2,49.11
741.3,49.1215
741.4,49.133
741.5,49.1446
741.6,49.1561
741.7,49.1676
741.8,49.1791
741.9,49.1906
742,49.2021
742.1,49.2137
742.2,49.2252
742.3,49.2367
742.4,49.2482
742.5,49.2597
742.6,49.2713
742.7,49.2828
742.8,49.2943
742.9,49.3058
743,49.3174
743.1,49.3289
743.2,49.3404
743.3,49.3519
743.4,49.3635
743.5,49.375
743.6,49.3865
743.7,49.398
743.8,49.4096
743.9,49.4211
744,49.4326
744.1,49.4442
744.2,49.4557
744.3,49.4672
744.4,49.4788
744.5,49.4903
744.6,49.5018
744.7,49.5134
744.8,49.5249
744.9,49.5364
745,49.548
745.1,49.5595
745.2,49.571
745.3,49.5826
745.4,49.5941
745.5,49.6057
745.6,49.6172
745.7,49.6287
745.8,49.6403
745.9,49.6518
746,49.6634
746.1,49.6749
746.2,49.6864
746.3,49.698
746.4,49.7095
746.5,49.7211
746.6,49.7326
746.7,49.7442
746.8,49.7557
746.9,49.7673
747,49.7788
747.1,49.7904
747.2,49.8019
747.3,49.8135
747.4,49.825
747.5,49.8366
747.6,49.8481
747.7,49.8597
747.8,49.8712
747.9,49.8828
748,49.8943
748.1,49.9059
748.2,49.9174
748.3,49.929
748.4,49.9405
748.5,49.952
748.6,49.9634
748.7,49.9749
748.8,49.9863
748.9,49.9977
749,50.0091
749.1,50.0204
749.2,50.0318
749.3,50.0431
749.4,50.0543
749.5,50.0656
749.6,50.0768
749.7,50.088
749.8,50.0992
749.9,50.1103
750,50.1215
750.1,50.1326
750.2,50.1437
750.3,50.1547
750.4,50.1657
750.5,50.1768
750.6,50.1877
750.7,50.1987
750.8,50.2096
750.9,50.2205
751,50.2314
751.1,50.2423
751.2,50.2531
751.3,50.2639
751.4,50.2747
751.5,50.2855
751.6,50.2962
751.7,50.3069
751.8,50.3176
751.9,50.3283
752,50.3389
752.1,50.3495
752.2,50.3601
752.3,50.3707
752.4,50.3812
752.5,50.3918
752.6,50.4023
752.7,50.4127
752.8,50.4232
752.9,50.4336
753,50.444
753.1,50.4544
753.2,50.4647
753.3,50.475
753.4,50.4853
753.5,50.4956
753.6,50.5059
753.7,50.5161
753.8,50.5263
753.9,50.5365
754,50.5466
754.1,50.5567
754.2,50.5668
754.3,50.5769
754.4,50.587
754.5,50.597
754.6,50.607
754.7,50.617
754.8,50.6269
754.9,50.6369
755,50.6468
755.1,50.6567
755.2,50.6665
755.3,50.6764
755.4,50.6862
755.5,50.696
755.6,50.7057
755.7,50.7155
755.8,50.7252
755.9,50.7349
756,50.7445
756.1,50.7542
756.2,50.7638
756.3,50.7734
756.4,50.7829
756.5,50.7925
756.6,50.802
756.7,50.8115
756.8,50.821
756.9,50.8304
757,50.8398
757.1,50.8492
757.2,50.8586
757.3,50.8679
757.4,50.8772
757.5,50.8865
757.6,50.8958
757.7,50.9051
757.8,50.9143
757.9,50.9235
758,50.9327
758.1,50.9418
758.2,50.9509
758.3,50.96
758.4,50.9691
758.5,50.9782
758.6,50.9872
758.7,50.9962
758.8,51.0052
758.9,51.0141
759,51.0231
759.1,51.032
759.2,51.0409
759.3,51.0497
759.4,51.0586
759.5,51.0674
759.6,51.0761
759.7,51.0849
759.8,51.0936
759.9,51.1024
760,51.111
760.1,51.1197
760.2,51.1283
760.3,51.1369
760.4,51.1455
760.5,51.1541
760.6,51.1626
760.7,51.1712
760.8,51.1796
760.9,51.1881
761,51.1966
761.1,51.205
761.2,51.2134
761.3,51.2217
761.4,51.2301
761.5,51.2384
761.6,51.2467
761.7,51.255
761.8,51.2632
761.9,51.2714
762,51.2796
762.1,51.2878
762.2,51.296
762.3,51.3041
762.4,51.3122
762.5,51.3203
762.6,51.3283
762.7,51.3363
762.8,51.3443
762.9,51.3523
763,51.3603
763.1,51.3682
763.2,51.3761
763.3,51.384
763.4,51.3918
763.5,51.3997
763.6,51.4075
763.7,51.4153
763.8,51.423
763.9,51.4308
764,51.4386
764.1,51.4463
764.2,51.454
764.3,51.4617
764.4,51.4694
764.5,51.4771
764.6,51.4848
764.7,51.4924
764.8,51.5001
764.9,51.5077
765,51.5153
765.1,51.523
765.2,51.5305
765.3,51.5381
765.4,51.5457
765.5,51.5533
765.6,51.5608
765.7,51.5683
765.8,51.5758
765.9,51.5834
766,51.5908
766.1,51.5983
766.2,51.6058
766.3,51.6132
766.4,51.6207
766.5,51.6281
766.6,51.6355
766.7,51.6429
766.8,51.6503
766.9,51.6577
767,51.665
767.1,51.6724
767.2,51.6797
767.3,51.6871
767.4,51.6944
767.5,51.7017
767.6,51.709
767.7,51.7162
767.8,51.7235
767.9,51.7307
768,51.738
768.1,51.7452
768.2,51.7524
768.3,51.7596
768.4,51.7668
768.5,51.7739
768.6,51.7811
768.7,51.7882
768.8,51.7954
768.9,51.8025
769,51.8096
769.1,51.8167
769.2,51.8238
769.3,51.8308
769.4,51.8379
769.5,51.8449
769.6,51.8519
769.7,51.859
769.8,51.866
769.9,51.8729
770,51.8799
770.1,51.8869
770.2,51.8938
770.3,51.9008
770.4,51.9077
770.5,51.9146
770.6,51.9215
770.7,51.9284
770.8,51.9352
770.9,51.9421
771,51.949
771.1,51.9558
771.2,51.9626
771.3,51.9694
771.4,51.9762
771.5,51.983
771.6,51.9898
771.7,51.9965
771.8,52.0033
771.9,52.01
772,52.0167
772.1,52.0234
772.2,52.0301
772.3,52.0368
772.4,52.0434
772.5,52.0501
772.6,52.0567
772.7,52.0634
772.8,52.07
772.9,52.0766
773,52.0832
773.1,52.0897
773.2,52.0963
773.3,52.1028
773.4,52.1094
773.5,52.1159
773.6,52.1224
773.7,52.1289
773.8,52.1354
773.9,52.1419
774,52.1483
774.1,52.1548
774.2,52.1612
774.3,52.1676
774.4,52.174
774.5,52.1804
774.6,52.1868
774.7,52.1932
774.8,52.1995
774.9,52.2059
775,52.2122
775.1,52.2185
775.2,52.2248
775.3,52.2311
775.4,52.2374
775.5,52.2437
775.6,52.2499
775.7,52.2561
775.8,52.2624
775.9,52.2686
776,52.2748
776.1,52.281
776.2,52.2872
776.3,52.2933
776.4,52.2995
776.5,52.3056
776.6,52.3117
776.7,52.3178
776.8,52.3239
776.9,52.33
777,52.3361
777.1,52.3421
777.2,52.3482
777.3,52.3542
777.4,52.3602
777.5,52.3662
777.6,52.3722
777.7,52.3782
777.8,52.3842
777.9,52.3901
778,52.3961
778.1,52.402
778.2,52.4079
778.3,52.4138
778.4,52.4197
778.5,52.4256
778.6,52.4315
778.7,52.4373
778.8,52.4432
778.9,52.449
779,52.4548
779.1,52.4605
779.2,52.4663
779.3,52.472
779.4,52.4778
779.5,52.4835
779.6,52.4891
779.7,52.4948
779.8,52.5004
779.9,52.5061
780,52.5117
780.1,52.5172
780.2,52.5228
780.3,52.5284
780.4,52.5339
780.5,52.5394
780.6,52.5449
780.7,52.5503
780.8,52.5558
780.9,52.5612
781,52.5666
781.1,52.572
781.2,52.5774
781.3,52.5827
781.4,52.588
781.5,52.5933
781.6,52.5986
781.7,52.6039
781.8,52.6092
781.9,52.6144
782,52.6196
782.1,52.6248
782.2,52.63
782.3,52.6351
782.4,52.6403
782.5,52.6454
782.6,52.6505
782.7,52.6555
782.8,52.6606
782.9,52.6656
783,52.6706
783.1,52.6756
783.2,52.6806
783.3,52.6856
783.4,52.6905
783.5,52.6954
783.6,52.7003
783.7,52.7052
783.8,52.7101
783.9,52.7149
784,52.7197
784.1,52.7245
784.2,52.7293
784.3,52.7341
784.4,52.7388
784.5,52.7436
784.6,52.7483
784.7,52.7529
784.8,52.7576
784.9,52.7623
785,52.7669
785.1,52.7715
785.2,52.7761
785.3,52.7806
785.4,52.7852
785.5,52.7897
785.6,52.7942
785.7,52.7987
785.8,52.8032
785.9,52.8076
786,52.8121
786.1,52.8165
786.2,52.8209
786.3,52.8253
786.4,52.8296
786.5,52.8339
786.6,52.8383
786.7,52.8426
786.8,52.8468
786.9,52.8511
787,52.8553
787.1,52.8595
787.2,52.8637
787.3,52.8679
787.4,52.8721
787.5,52.8762
787.6,52.8803
787.7,52.8844
787.8,52.8885
787.9,52.8926
788,52.8966
788.1,52.9006
788.2,52.9046
788.3,52.9086
788.4,52.9126
788.5,52.9165
788.6,52.9205
788.7,52.9244
788.8,52.9282
788.9,52.9321
789,52.936
789.1,52.9398
789.2,52.9436
789.3,52.9474
789.4,52.9511
789.5,52.9549
789.6,52.9586
789.7,52.9623
789.8,52.966
789.9,52.9697
790,52.9733
790.1,52.977
790.2,52.9806
790.3,52.9842
790.4,52.9878
790.5,52.9913
790.6,52.9948
790.7,52.9984
790.8,53.0019
790.9,53.0053
791,53.0088
791.1,53.0122
791.2,53.0156
791.3,53.019
791.4,53.0224
791.5,53.0258
791.6,53.0291
791.7,53.0324
791.8,53.0357
791.9,53.039
792,53.0423
792.1,53.0455
792.2,53.0487
792.3,53.052
792.4,53.0551
792.5,53.0583
792.6,53.0614
792.7,53.0646
792.8,53.0677
792.9,53.0708
793,53.0738
793.1,53.0769
793.2,53.0799
793.3,53.0829
793.4,53.0859
793.5,53.0889
793.6,53.0918
793.7,53.0947
793.8,53.0977
793.9,53.1005
794,53.1034
794.1,53.1063
794.2,53.1091
794.3,53.1119
794.4,53.1147
794.5,53.1175
794.6,53.1202
794.7,53.123
794.8,53.1257
794.9,53.1284
795,53.1311
795.1,53.1337
795.2,53.1364
795.3,53.139
795.4,53.1416
795.5,53.1441
795.6,53.1467
795.7,53.1492
795.8,53.1518
795.9,53.1543
796,53.1568
796.1,53.1592
796.2,53.1617
796.3,53.1641
796.4,53.1665
796.5,53.1689
796.6,53.1713
796.7,53.1736
796.8,53.1759
796.9,53.1783
797,53.1806
797.1,53.1829
797.2,53.1851
797.3,53.1874
797.4,53.1896
797.5,53.1918
797.6,53.194
797.7,53.1962
797.8,53.1984
797.9,53.2005
798,53.2027
798.1,53.2048
798.2,53.2069
798.3,53.209
798.4,53.211
798.5,53.2131
798.6,53.2151
798.7,53.2171
798.8,53.2191
798.9,53.2211
799,53.223
799.1,53.225
799.2,53.2269
799.3,53.2288
799.4,53.2307
799.5,53.2326
799.6,53.2344
799.7,53.2363
799.8,53.2381
799.9,53.2399
800,53.2417
800.1,53.2435
800.2,53.2452
800.3,53.2469
800.4,53.2487
800.5,53.2504
800.6,53.252
800.7,53.2537
800.8,53.2554
800.9,53.257
801,53.2586
801.1,53.2602
801.2,53.2618
801.3,53.2633
801.4,53.2649
801.5,53.2664
801.6,53.2679
801.7,53.2694
801.8,53.2709
801.9,53.2724
802,53.2738
802.1,53.2752
802.2,53.2766
802.3,53.278
802.4,53.2794
802.5,53.2807
802.6,53.2821
802.7,53.2834
802.8,53.2847
802.9,53.286
803,53.2873
803.1,53.2885
803.2,53.2897
803.3,53.291
803.4,53.2922
803.5,53.2933
803.6,53.2945
803.7,53.2956
803.8,53.2968
803.9,53.2979
804,53.299
804.1,53.3001
804.2,53.3011
804.3,53.3022
804.4,53.3032
804.5,53.3042
804.6,53.3052
804.7,53.3062
804.8,53.3071
804.9,53.3081
805,53.309
805.1,53.3099
805.2,53.3108
805.3,53.3117
805.4,53.3125
805.5,53.3134
805.6,53.3142
805.7,53.315
805.8,53.3158
805.9,53.3165
806,53.3173
806.1,53.318
806.2,53.3187
806.3,53.3194
806.4,53.3201
806.5,53.3208
806.6,53.3214
806.7,53.322
806.8,53.3227
806.9,53.3233
807,53.3238
807.1,53.3244
807.2,53.3249
807.3,53.3255
807.4,53.326
807.5,53.3265
807.6,53.3269
807.7,53.3274
807.8,53.3278
807.9,53.3283
808,53.3287
808.1,53.329
808.2,53.3294
808.3,53.3298
808.4,53.3301
808.5,53.3304
808.6,53.3307
808.7,53.331
808.8,53.3313
808.9,53.3315
809,53.3318
809.1,53.332
809.2,53.3322
809.3,53.3323
809.4,53.3325
809.5,53.3327
809.6,53.3328
809.7,53.3329
809.8,53.333
809.9,53.3331
810,53.3331
810.1,53.3332
810.2,53.3332
810.3,53.3332
810.4,53.3332
810.5,53.3332
810.6,53.3331
810.7,53.3331
810.8,53.333
810.9,53.3329
811,53.3328
811.1,53.3326
811.2,53.3325
811.3,53.3323
811.4,53.3321
811.5,53.332
811.6,53.3317
811.7,53.3315
811.8,53.3312
811.9,53.331
812,53.3307
812.1,53.3304
812.2,53.3301
812.3,53.3297
812.4,53.3294
812.5,53.329
812.6,53.3286
812.7,53.3282
812.8,53.3278
812.9,53.3273
813,53.3269
813.1,53.3264
813.2,53.3259
813.3,53.3254
813.4,53.3249
813.5,53.3243
813.6,53.3238
813.7,53.3232
813.8,53.3226
813.9,53.322
814,53.3213
814.1,53.3207
814.2,53.32
814.3,53.3194
814.4,53.3187
814.5,53.3179
814.6,53.3172
814.7,53.3164
814.8,53.3157
814.9,53.3149
815,53.3141
815.1,53.3133
815.2,53.3124
815.3,53.3116
815.4,53.3107
815.5,53.3098
815.6,53.3089
815.7,53.308
815.8,53.307
815.9,53.3061
816,53.3051
816.1,53.3041
816.2,53.3031
816.3,53.3021
816.4,53.301
816.5,53.3
816.6,53.2989
816.7,53.2978
816.8,53.2967
816.9,53.2955
817,53.2944
817.1,53.2932
817.2,53.292
817.3,53.2908
817.4,53.2896
817.5,53.2884
817.6,53.2871
817.7,53.2859
817.8,53.2846
817.9,53.2833
818,53.2819
818.1,53.2806
818.2,53.2792
818.3,53.2779
818.4,53.2765
818.5,53.2751
818.6,53.2736
818.7,53.2722
818.8,53.2707
818.9,53.2693
819,53.2678
819.1,53.2663
819.2,53.2647
819.3,53.2632
819.4,53.2616
819.5,53.26
819.6,53.2584
819.7,53.2568
819.8,53.2552
819.9,53.2535
820,53.2518
820.1,53.2501
820.2,53.2484
820.3,53.2466
820.4,53.2449
820.5,53.2431
820.6,53.2413
820.7,53.2395
820.8,53.2376
820.9,53.2357
821,53.2339
821.1,53.232
821.2,53.23
821.3,53.2281
821.4,53.2261
821.5,53.2241
821.6,53.2221
821.7,53.2201
821.8,53.218
821.9,53.216
822,53.2139
822.1,53.2118
822.2,53.2097
822.3,53.2075
822.4,53.2053
822.5,53.2032
822.6,53.2009
822.7,53.1987
822.8,53.1965
822.9,53.1942
823,53.1919
823.1,53.1896
823.2,53.1873
823.3,53.1849
823.4,53.1826
823.5,53.1802
823.6,53.1778
823.7,53.1753
823.8,53.1729
823.9,53.1704
824,53.1679
824.1,53.1654
824.2,53.1629
824.3,53.1603
824.4,53.1578
824.5,53.1552
824.6,53.1526
824.7,53.1499
824.8,53.1473
824.9,53.1446
825,53.1419
825.1,53.1392
825.2,53.1365
825.3,53.1337
825.4,53.1309
825.5,53.1282
825.6,53.1253
825.7,53.1225
825.8,53.1197
825.9,53.1168
826,53.1139
826.1,53.111
826.2,53.1081
826.3,53.1051
826.4,53.1021
826.5,53.0991
826.6,53.0961
826.7,53.0931
826.8,53.09
826.9,53.087
827,53.0839
827.1,53.0807
827.2,53.0776
827.3,53.0745
827.4,53.0713
827.5,53.0681
827.6,53.0649
827.7,53.0616
827.8,53.0584
827.9,53.0551
828,53.0518
828.1,53.0485
828.2,53.0452
828.3,53.0418
828.4,53.0384
828.5,53.035
828.6,53.0316
828.7,53.0282
828.8,53.0247
828.9,53.0213
829,53.0178
829.1,53.0142
829.2,53.0107
829.3,53.0071
829.4,53.0036
829.5,53
829.6,52.9964
829.7,52.9927
829.8,52.9891
829.9,52.9854
830,52.9817
830.1,52.978
830.2,52.9742
830.3,52.9705
830.4,52.9667
830.5,52.9629
830.6,52.9591
830.7,52.9552
830.8,52.9514
830.9,52.9475
831,52.9436
831.1,52.9397
831.2,52.9357
831.3,52.9318
831.4,52.9278
831.5,52.9238
831.6,52.9198
831.7,52.9157
831.8,52.9117
831.9,52.9076
832,52.9035
832.1,52.8994
832.2,52.8952
832.3,52.8911
832.4,52.8869
832.5,52.8827
832.6,52.8785
832.7,52.8742
832.8,52.87
832.9,52.8657
833,52.8614
833.1,52.857
833.2,52.8527
833.3,52.8483
833.4,52.844
833.5,52.8396
833.6,52.8351
833.7,52.8307
833.8,52.8262
833.9,52.8217
834,52.8172
834.1,52.8127
834.2,52.8082
834.3,52.8036
834.4,52.799
834.5,52.7944
834.6,52.7898
834.7,52.7852
834.8,52.7805
834.9,52.7758
835,52.7711
835.1,52.7664
835.2,52.7616
835.3,52.7569
835.4,52.7521
835.5,52.7473
835.6,52.7424
835.7,52.7376
835.8,52.7327
835.9,52.7278
836,52.7229
836.1,52.718
836.2,52.7131
836.3,52.7081
836.4,52.7031
836.5,52.6981
836.6,52.6931
836.7,52.688
836.8,52.683
836.9,52.6779
837,52.6728
837.1,52.6676
837.2,52.6625
837.3,52.6573
837.4,52.6521
837.5,52.6469
837.6,52.6417
837.7,52.6365
837.8,52.6312
837.9,52.6259
838,52.6206
838.1,52.6153
838.2,52.6099
838.3,52.6045
838.4,52.5991
838.5,52.5937
838.6,52.5883
838.7,52.5829
838.8,52.5774
838.9,52.5719
839,52.5664
839.1,52.5609
839.2,52.5553
839.3,52.5497
839.4,52.5441
839.5,52.5385
839.6,52.5329
839.7,52.5272
839.8,52.5216
839.9,52.5159
840,52.5102
840.1,52.5044
840.2,52.4987
840.3,52.4929
840.4,52.4871
840.5,52.4813
840.6,52.4755
840.7,52.4696
840.8,52.4638
840.9,52.4579
841,52.4519
841.1,52.446
841.2,52.4401
841.3,52.4341
841.4,52.4281
841.5,52.4221
841.6,52.416
841.7,52.41
841.8,52.4039
841.9,52.3978
842,52.3917
842.1,52.3856
842.2,52.3794
842.3,52.3732
842.4,52.367
842.5,52.3608
842.6,52.3546
842.7,52.3483
842.8,52.3421
842.9,52.3358
843,52.3294
843.1,52.323
843.2,52.3166
843.3,52.31
843.4,52.3035
843.5,52.2968
843.6,52.2901
843.7,52.2833
843.8,52.2765
843.9,52.2696
844,52.2627
844.1,52.2557
844.2,52.2486
844.3,52.2415
844.4,52.2343
844.5,52.227
844.6,52.2197
844.7,52.2124
844.8,52.2049
844.9,52.1974
845,52.1899
845.1,52.1823
845.2,52.1746
845.3,52.1669
845.4,52.1591
845.5,52.1512
845.6,52.1433
845.7,52.1353
845.8,52.1273
845.9,52.1192
846,52.1111
846.1,52.1028
846.2,52.0946
846.3,52.0862
846.4,52.0778
846.5,52.0694
846.6,52.0609
846.7,52.0523
846.8,52.0436
846.9,52.0349
847,52.0262
847.1,52.0174
847.2,52.0085
847.3,51.9995
847.4,51.9905
847.5,51.9815
847.6,51.9723
847.7,51.9632
847.8,51.9539
847.9,51.9446
848,51.9353
848.1,51.9258
848.2,51.9163
848.3,51.9068
848.4,51.8972
848.5,51.8875
848.6,51.8778
848.7,51.868
848.8,51.8582
848.9,51.8483
849,51.8383
849.1,51.8283
849.2,51.8182
849.3,51.808
849.4,51.7978
849.5,51.7875
849.6,51.7772
849.7,51.7668
849.8,51.7564
849.9,51.7458
850,51.7353
850.1,51.7246
850.2,51.7139
850.3,51.7032
850.4,51.6924
850.5,51.6815
850.6,51.6706
850.7,51.6596
850.8,51.6485
850.9,51.6374
851,51.6262
851.1,51.615
851.2,51.6037
851.3,51.5923
851.4,51.5809
